GrLivArea,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,GarageSize,Remodel_binary,TotalIndoorSF,LotPercent,LivArea_sq,Log_LivArea,Remodel_Neighborhood,Remodel_Year,Remodel_Qual,Remodel_GrLiv,Remodel_TotSF,Remodel_Bath,Neighborhood_Num,SalePrice,Log_SalePrice
1428,1S_1946newer,95.0,11639,7,5,2007,2008,0.0,0.0,0.0,1428.0,1428.0,1428,0,0,0.0,0.0,2,0,3,1,6,0,2007.0,2.0,480.0,0,120,0,0,0,0,0,12,2008,FV,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,New,Partial,large,1,2856.0,0.12269095283099923,2039184,7.2640301428995295,Somerst,2007,7,1428,2856.0,2,18,182000,12.111761966058932
2259,1S_1946newer,156.50347947005977,21000,6,5,1953,1953,184.0,35.0,869.0,905.0,1809.0,2259,0,0,1.0,0.0,2,0,3,1,7,2,1953.0,2.0,450.0,166,120,192,0,0,0,0,10,2007,RL,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,Gd,CBlock,Gd,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Basment,Unf,TA,TA,Y,None,MnPrv,None,COD,Abnorml,large,0,4068.0,0.10757142857142857,5103081,7.7226775164680035,,0,0,0,0.0,0,22,217000,12.287652632522596
1675,1S_1946newer,58.98690666692968,7915,6,5,1999,2000,0.0,1223.0,0.0,443.0,1666.0,1675,0,0,1.0,0.0,2,0,3,1,6,0,1999.0,2.0,435.0,165,52,0,0,0,0,0,12,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,3341.0,0.21162349968414404,2805625,7.423568444259167,Timber,1999,6,1675,3341.0,2,21,195000,12.180754837545884
1636,1S_1946newer,116.0,13501,8,5,2006,2006,208.0,63.0,0.0,1560.0,1623.0,1636,0,0,1.0,0.0,2,0,3,1,8,1,2006.0,3.0,865.0,0,60,0,0,0,0,0,6,2007,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,3259.0,0.12117620916969113,2676496,7.400009517162692,,0,0,0,0.0,0,18,255000,12.449018824140564
1474,splitlevel,63.57022285141,8530,7,5,1995,1996,22.0,0.0,0.0,384.0,384.0,804,670,0,0.0,0.0,2,1,3,1,7,1,1995.0,2.0,400.0,120,72,0,0,0,0,700,5,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,None,None,Shed,WD ,Normal,large,1,1858.0,0.09425556858147714,2172676,7.295735072749282,Gilbert,1995,7,1474,1858.0,2,19,168500,12.034691028774551
1216,1_2S_finished,80.0,8480,5,5,1947,1950,0.0,442.0,0.0,390.0,832.0,832,384,0,0.0,0.0,1,0,2,1,6,0,1947.0,1.0,336.0,158,0,102,0,0,0,0,10,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,COD,Abnorml,small,1,2048.0,0.09811320754716982,1478656,7.103322062526113,NAmes,1947,5,1216,2048.0,1,6,118500,11.682668239557325
1078,1S_1946newer,93.43257724362569,12537,5,6,1971,2008,0.0,734.0,0.0,344.0,1078.0,1078,0,0,1.0,0.0,1,1,3,1,6,1,1971.0,2.0,500.0,0,0,0,0,0,0,0,4,2010,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Fa,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,2156.0,0.08598548297040759,1162084,6.982862751468942,NAmes,1971,5,1078,2156.0,1,6,149900,11.917723684090689
988,1S_1946newer,60.0,7200,5,7,1950,1950,0.0,534.0,96.0,246.0,876.0,988,0,0,0.0,0.0,1,0,3,1,6,0,1950.0,1.0,276.0,0,80,0,0,0,0,0,5,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,1864.0,0.13722222222222222,976144,6.895682697747868,,0,0,0,0.0,0,6,119000,11.686878772093667
672,1S_1945older,50.0,9340,4,6,1941,1950,0.0,344.0,0.0,328.0,672.0,672,0,0,1.0,0.0,1,0,2,1,4,0,1941.0,1.0,234.0,0,113,0,0,0,0,0,8,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,N,None,None,None,WD ,Normal,small,1,1344.0,0.07194860813704497,451584,6.51025834052315,Edwards,1941,4,672,1344.0,1,7,113000,11.635143097694478
1664,1_2S_finished,50.0,5000,6,7,1947,1950,0.0,399.0,0.0,605.0,1004.0,1004,660,0,0.0,0.0,2,0,3,1,7,2,1950.0,2.0,420.0,0,24,36,0,0,0,0,10,2006,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,CemntBd,CmentBd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,2668.0,0.2008,2768896,7.416979621381154,BrkSide,1947,6,1664,2668.0,2,10,159000,11.976659481202368
1218,1S_1946newer,80.0,9605,7,6,2007,2007,0.0,0.0,0.0,1218.0,1218.0,1218,0,0,0.0,0.0,1,1,3,1,6,0,2007.0,2.0,576.0,0,178,0,0,0,0,0,4,2009,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2436.0,0.12680895366996356,1483524,7.1049654482698426,,0,0,0,0.0,0,20,159000,11.976659481202368
1622,2Fam_conversion,241.9320216207881,32463,4,4,1961,1975,149.0,1159.0,0.0,90.0,1249.0,1622,0,0,1.0,0.0,1,0,3,1,7,1,1975.0,4.0,1356.0,439,0,0,0,0,0,0,3,2007,RL,Pave,None,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,TA,Gd,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,2Types,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,2871.0,0.049964575054677635,2630884,7.3914152346753585,Mitchel,1961,4,1622,2871.0,1,9,168000,12.031719258385396
900,1S_1946newer,73.1765554722151,9819,5,5,1967,1967,31.0,450.0,0.0,432.0,882.0,900,0,0,0.0,0.0,1,0,3,1,5,0,1970.0,1.0,280.0,0,0,0,0,0,0,0,2,2010,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,small,0,1782.0,0.09165902841429881,810000,6.802394763324311,,0,0,0,0.0,0,1,122000,11.711776323715394
1740,1_2S_finished,81.0,7308,5,5,1920,1950,0.0,360.0,0.0,576.0,936.0,960,780,0,0.0,0.0,1,0,2,1,6,1,1920.0,1.0,225.0,0,0,236,0,0,0,0,6,2008,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,GasA,Gd,N,FuseA,Ex,Typ,Gd,Detchd,Unf,Fa,Fa,N,None,None,None,WD ,Normal,small,1,2676.0,0.13136288998357964,3027600,7.461640392208575,OldTown,1920,5,1740,2676.0,1,12,122250,11.713823407337118
1027,1S_1945older,60.0,5400,7,6,1920,2006,0.0,0.0,0.0,931.0,931.0,1027,0,0,0.0,1.0,1,0,2,1,5,1,1920.0,0.0,0.0,0,28,0,0,0,0,0,2,2008,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,Gd,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Gd,Typ,TA,None,None,None,None,N,None,None,None,WD ,Normal,small,1,1958.0,0.19018518518518518,1054729,6.934397209928558,OldTown,1920,7,1027,1958.0,1,12,120000,11.695247021764184
1290,2S_1945older,59.0,5870,6,9,1900,2000,0.0,0.0,0.0,554.0,554.0,736,554,0,0.0,0.0,1,1,3,1,6,0,1926.0,1.0,200.0,38,112,0,0,0,0,400,4,2008,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Feedr,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,TA,Y,None,MnPrv,Shed,WD ,Normal,small,1,1844.0,0.12538330494037478,1664100,7.162397497355718,BrkSide,1900,6,1290,1844.0,1,10,106900,11.579649097013135
1220,1S_1946newer,64.0,7406,7,5,2006,2006,84.0,684.0,0.0,515.0,1199.0,1220,0,0,1.0,0.0,2,0,2,1,6,0,2006.0,2.0,632.0,105,54,0,0,0,0,0,7,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,New,Partial,large,0,2419.0,0.1647312989467999,1488400,7.106606137727303,,0,0,0,0.0,0,16,194000,12.175613438045463
1302,1S_PUD,34.0,3901,6,5,2005,2006,182.0,866.0,0.0,436.0,1302.0,1302,0,0,1.0,0.0,1,1,1,1,5,1,2005.0,2.0,631.0,110,50,0,0,0,0,0,8,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,New,Partial,large,1,2604.0,0.3337605742117406,1695204,7.171656822768514,NridgHt,2005,6,1302,2604.0,1,27,204000,12.225875272826354
1123,1_2S_finished,50.0,6060,4,5,1939,1950,0.0,0.0,0.0,732.0,732.0,772,351,0,0.0,0.0,1,0,3,1,4,0,1979.0,1.0,264.0,0,0,140,0,0,0,0,6,2007,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,P,None,MnPrv,None,WD ,Normal,small,1,1855.0,0.12739273927392739,1261129,7.023758954738443,IDOTRR,1939,4,1123,1855.0,1,5,100000,11.512925464970229
985,1S_1945older,65.0,7898,4,7,1920,1994,0.0,0.0,0.0,576.0,576.0,985,0,0,0.0,1.0,1,0,2,1,4,0,1989.0,2.0,676.0,0,0,0,0,0,0,0,4,2010,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,None,None,None,WD ,Normal,large,1,1561.0,0.12471511775132946,970225,6.892641641172089,NAmes,1920,4,985,1561.0,1,6,105000,11.56171562913966
1738,1_2S_finished,93.25371612423132,12513,4,4,1920,2007,0.0,0.0,0.0,715.0,715.0,1281,457,0,0.0,0.0,2,0,4,1,7,1,1920.0,1.0,368.0,55,0,0,0,0,0,0,6,2009,RL,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,Fa,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,1,2453.0,0.1023735315272117,3020644,7.460490305825338,NAmes,1920,4,1738,2453.0,2,6,104900,11.560762794384388
1855,splitlevel,80.0,9600,6,7,1976,1994,360.0,0.0,0.0,528.0,528.0,1094,761,0,0.0,0.0,2,1,3,1,7,1,1976.0,2.0,512.0,113,100,0,0,0,0,0,8,2007,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,2383.0,0.11395833333333333,3441025,7.5256399750415355,Veenker,1976,6,1855,2383.0,2,24,187000,12.138863895836725
1262,1S_1946newer,80.0,9600,6,8,1976,1976,0.0,978.0,0.0,284.0,1262.0,1262,0,0,0.0,1.0,2,0,3,1,6,1,1976.0,2.0,460.0,298,0,0,0,0,0,0,5,2007,RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2524.0,0.13145833333333334,1592644,7.140453043101158,,0,0,0,0.0,0,24,181500,12.109010932687042
1430,1S_1946newer,67.0,16285,7,5,2001,2002,0.0,0.0,0.0,1413.0,1413.0,1430,0,0,0.0,0.0,2,0,3,1,6,0,2001.0,2.0,605.0,0,33,0,0,0,0,0,6,2009,RL,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,2843.0,0.08781086889775867,2044900,7.265429723253953,CollgCr,2001,7,1430,2843.0,2,16,187100,12.13939851226218
1158,1S_1946newer,63.0,13072,6,5,2004,2004,0.0,941.0,0.0,217.0,1158.0,1158,0,0,1.0,0.0,1,1,3,1,5,0,2006.0,2.0,576.0,0,50,0,0,0,0,0,5,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,New,Partial,large,0,2316.0,0.08858629130966952,1340964,7.05444965813294,,0,0,0,0.0,0,20,158000,11.970350312009105
1430,1S_1946newer,95.0,19508,6,5,1974,1974,144.0,800.0,0.0,630.0,1430.0,1430,0,0,0.0,1.0,2,0,3,1,6,2,1974.0,2.0,484.0,117,108,165,0,0,0,0,7,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,ImStucc,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,2860.0,0.0733032602009432,2044900,7.265429723253953,,0,0,0,0.0,0,24,192000,12.165250651009918
1492,1S_1946newer,80.0,8000,7,5,2002,2002,0.0,833.0,0.0,659.0,1492.0,1492,0,0,1.0,0.0,2,0,3,1,6,1,2002.0,2.0,596.0,277,137,0,0,0,0,0,4,2010,FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,2984.0,0.1865,2226064,7.307872780763706,,0,0,0,0.0,0,18,230000,12.345834587905332
1172,1S_1946newer,75.0,9525,5,7,1954,1998,0.0,954.0,0.0,218.0,1172.0,1172,0,0,1.0,0.0,1,0,3,1,5,0,1954.0,1.0,366.0,240,0,0,0,0,0,0,6,2010,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,small,1,2344.0,0.12304461942257218,1373584,7.066466970136958,Edwards,1954,5,1172,2344.0,1,7,128000,11.759785542901756
1247,1S_PUD,37.0,3316,8,5,2005,2005,0.0,1039.0,0.0,208.0,1247.0,1247,0,0,1.0,0.0,1,1,1,1,4,1,2005.0,2.0,550.0,0,84,0,0,0,0,0,4,2006,FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,2494.0,0.37605548854041015,1555009,7.1284959456800365,,0,0,0,0.0,0,18,197000,12.190959007720126
943,duplex,52.40630798254573,7032,5,5,1979,1979,0.0,943.0,0.0,0.0,943.0,943,0,0,1.0,0.0,1,0,2,1,4,2,1979.0,2.0,600.0,42,0,0,0,0,0,0,12,2006,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,1886.0,0.13410125142207052,889249,6.849066282633458,,0,0,0,0.0,0,6,135960,11.820116003810051
2057,1_2S_finished,86.0,11500,7,7,1936,1987,0.0,223.0,0.0,794.0,1017.0,1020,1037,0,0.0,0.0,1,1,3,1,6,1,1936.0,1.0,180.0,0,0,0,0,322,0,0,6,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,BrkFace,None,Gd,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,Fa,TA,Y,None,None,None,WD ,Normal,small,1,3074.0,0.08869565217391304,4231249,7.6290038896529575,Crawfor,1936,7,2057,3074.0,1,22,250000,12.429216196844385
1782,1S_1946newer,129.0,16870,8,5,2004,2005,238.0,1531.0,0.0,251.0,1782.0,1782,0,0,1.0,0.0,2,0,3,1,7,2,2004.0,3.0,932.0,99,82,0,0,0,0,0,4,2009,RL,Pave,None,IR1,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,1,3564.0,0.1056312981624185,3175524,7.485491608030754,NridgHt,2004,8,1782,3564.0,2,27,296000,12.598114733306195
1258,1S_PUD,53.0,3922,7,5,2006,2007,72.0,0.0,0.0,1258.0,1258.0,1258,0,0,0.0,0.0,2,0,2,1,6,1,2007.0,3.0,648.0,144,16,0,0,0,0,0,6,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,New,Partial,large,1,2516.0,0.32075471698113206,1582564,7.1372784372603855,Blmngtn,2006,7,1258,2516.0,2,15,172500,12.058152515453552
1788,1S_1946newer,88.22324714126513,11838,8,5,2001,2001,0.0,0.0,0.0,1753.0,1753.0,1788,0,0,0.0,0.0,2,0,3,1,7,1,2001.0,2.0,522.0,202,151,0,0,0,0,0,6,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,3541.0,0.15103902686264573,3196944,7.488852955733459,,0,0,0,0.0,0,16,236500,12.373703486914124
1844,1S_1946newer,122.08016653328806,16381,6,5,1969,1969,312.0,1110.0,0.0,734.0,1844.0,1844,0,0,1.0,0.0,2,0,3,1,7,1,1969.0,2.0,540.0,0,73,216,0,0,0,0,12,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,Av,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,3688.0,0.11256944020511568,3400336,7.519692404116539,,0,0,0,0.0,0,22,223000,12.314927050442256
2161,2S_1946newer,77.50648507088675,10400,7,5,2001,2001,227.0,0.0,0.0,1257.0,1257.0,1290,871,0,0.0,0.0,2,1,3,1,8,1,2001.0,2.0,570.0,0,84,0,0,0,0,0,6,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,3418.0,0.12403846153846154,4669921,7.6783263565068856,,0,0,0,0.0,0,16,230500,12.34800614141884
1360,splitlevel,60.0,7134,5,5,1955,1955,0.0,384.0,0.0,0.0,384.0,1360,0,0,0.0,0.0,1,0,3,1,6,1,1962.0,2.0,572.0,0,50,0,0,0,0,0,2,2007,RL,Pave,None,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,TA,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,0,1744.0,0.1906363891225119,1849600,7.215239978730097,,0,0,0,0.0,0,6,130000,11.77528972943772
902,1S_1946newer,46.00457041755615,6173,5,6,1967,1967,75.0,599.0,0.0,277.0,876.0,902,0,0,0.0,0.0,1,0,3,1,6,0,1967.0,1.0,288.0,0,0,0,0,0,0,0,8,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,small,0,1778.0,0.14612020087477726,813604,6.804614520062624,,0,0,0,0.0,0,1,125500,11.740061037553977
1256,1S_1946newer,75.0,9937,5,6,1965,1965,0.0,830.0,290.0,136.0,1256.0,1256,0,0,1.0,0.0,1,1,3,1,6,0,1965.0,1.0,276.0,736,68,0,0,0,0,0,6,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,small,0,2512.0,0.12639629666901478,1577536,7.135687347028144,,0,0,0,0.0,0,7,147500,11.901583454762012
