GrLivArea,MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,GarageSize,Remodel_binary,LotPercent,Neighborhood_Num,Remodel_Qual,Remodel_GrLiv,Remodel_Bath,Remodel_Kitch,SalePrice,Log_SalePrice
1096,splitlevel,65.0,6,6,1975,0.0,528.0,0.0,480.0,1008.0,1096,0,0,1.0,0.0,1,0,3,1,5,1,1975.0,352.0,0,0,0,0,0,0,0,6,2010,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.17383029341792228,7,0,0,0,,125200,11.737667737648136
1652,1S_PUD,41.0,8,5,2000,0.0,1196.0,0.0,298.0,1494.0,1652,0,0,1.0,0.0,2,0,2,1,6,0,2000.0,499.0,96,48,0,0,0,0,0,8,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.3099437148217636,25,0,0,0,,251000,12.43320821811392
1838,1S_1946newer,85.0,9,5,2006,584.0,1260.0,0.0,578.0,1838.0,1838,0,0,1.0,0.0,2,0,2,1,8,1,2006.0,765.0,270,68,0,0,0,0,0,3,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.12588178891856722,21,0,0,0,,315000,12.66032791780777
1531,1_2S_finished,50.0,4,6,1947,0.0,192.0,0.0,564.0,756.0,1169,0,362,0.0,0.0,1,0,3,1,8,1,1947.0,209.0,0,0,0,0,0,0,0,6,2010,RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Detchd,Unf,Fa,TA,Y,None,MnPrv,None,WD ,Normal,small,1,0.12502673796791444,7,4,1531,1,TA,127000,11.751942365440728
1352,1S_PUD,40.0,7,5,2006,0.0,937.0,0.0,415.0,1352.0,1352,0,0,1.0,0.0,2,0,2,1,5,1,2006.0,466.0,0,241,0,0,0,0,0,8,2007,FV,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,Gd,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,New,Partial,large,1,0.37493067110371603,18,7,1352,2,Gd,194000,12.175613438045463
1944,duplex,57.0,6,5,1910,0.0,633.0,0.0,339.0,972.0,972,972,0,1.0,0.0,2,0,4,2,12,0,1920.0,324.0,0,28,169,0,0,0,0,6,2009,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Mn,LwQ,Unf,GasA,Gd,N,FuseA,TA,Typ,None,Detchd,Unf,Fa,TA,N,None,None,None,WD ,Normal,large,1,0.09430484136994276,12,6,1944,2,TA,103500,11.54732689168756
1868,2S_1946newer,76.79104059330933,5,7,1976,44.0,381.0,0.0,399.0,780.0,1088,780,0,1.0,0.0,2,1,4,1,9,1,1976.0,484.0,448,96,0,0,0,0,0,10,2009,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.10559006211180125,23,0,0,0,,197500,12.193493863323312
1796,2S_1946newer,71.0,6,5,1963,415.0,400.0,0.0,380.0,780.0,983,813,0,1.0,0.0,1,1,4,1,8,1,1963.0,483.0,0,50,0,0,0,0,0,10,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.1393140589569161,6,0,0,0,,140000,11.84939770159144
1520,1_2S_finished,55.0,5,5,1932,0.0,182.0,0.0,611.0,793.0,848,672,0,0.0,0.0,1,0,3,1,6,0,1968.0,281.0,0,0,56,0,0,0,0,7,2009,RH,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,Stucco,None,TA,TA,BrkTil,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Abnorml,small,1,0.18844444444444444,17,5,1520,1,TA,159434,11.979385322467598
1360,1S_1946newer,80.0,5,5,1969,194.0,119.0,344.0,641.0,1104.0,1360,0,0,1.0,0.0,1,0,3,1,8,1,1969.0,336.0,160,0,0,0,0,0,0,5,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,PConc,TA,TA,Av,Rec,BLQ,GasA,Fa,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,1,0.10161386730424388,9,5,1360,1,TA,140000,11.84939770159144
1295,1S_PUD,61.40153177875346,7,5,1986,0.0,0.0,0.0,0.0,0.0,1295,0,0,0.0,0.0,2,0,2,1,5,0,1986.0,312.0,0,0,0,0,0,0,0,11,2006,RM,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,GrnHill,Norm,Norm,TwnhsE,1Story,Gable,CompShg,BrkFace,Wd Sdng,None,Gd,TA,CBlock,None,None,None,None,None,GasA,Gd,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.15717926932880205,14,0,0,0,,230000,12.345834587905332
1287,splitfoyer,72.0,6,7,1977,0.0,841.0,116.0,0.0,957.0,1287,0,0,1.0,0.0,1,1,2,1,5,2,1977.0,541.0,302,39,0,0,120,0,0,11,2009,RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Av,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Fa,Attchd,RFn,TA,TA,Y,None,GdWo,None,WD ,Normal,large,0,0.1375,9,0,0,0,,173000,12.061046873479915
1475,2S_PUD,41.0,5,6,1977,0.0,548.0,173.0,36.0,757.0,925,550,0,0.0,0.0,2,0,4,1,6,1,1977.0,336.0,104,26,0,0,0,0,0,7,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,TA,TA,No,ALQ,Rec,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.34709193245778613,3,0,0,0,,127000,11.751942365440728
2212,2S_1946newer,42.0,7,5,2005,248.0,60.0,0.0,1640.0,1700.0,1700,512,0,1.0,0.0,2,1,3,1,9,1,2006.0,773.0,237,38,0,0,115,0,0,5,2006,RL,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,New,Partial,large,1,0.1236273725547233,19,7,2212,2,Gd,309000,12.641096555879882
1484,1S_1946newer,70.0,5,6,1971,0.0,998.0,0.0,486.0,1484.0,1484,0,0,0.0,0.0,2,0,3,1,7,1,1971.0,487.0,224,0,0,0,180,0,0,2,2007,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.12121212121212122,23,0,0,0,,175000,12.072541252905651
520,1S_1945older,60.0,4,6,1927,0.0,0.0,0.0,520.0,520.0,520,0,0,0.0,0.0,1,0,1,1,4,0,1920.0,240.0,49,0,87,0,0,0,0,5,2008,RM,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,RRNn,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,Fa,Typ,None,Detchd,Unf,Fa,TA,Y,None,None,None,WD ,Normal,small,1,0.08222643896268185,10,4,520,1,Fa,68500,11.134589024250316
1274,1_2S_finished,50.0,5,7,1939,0.0,306.0,0.0,422.0,728.0,728,546,0,0.0,0.0,2,0,3,1,6,0,1939.0,224.0,0,0,192,0,0,0,0,3,2007,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,TA,Y,None,None,None,CWD,Normal,small,1,0.11885714285714286,10,5,1274,2,TA,135000,11.813030057420567
1508,1S_1946newer,44.0,7,5,2009,96.0,1346.0,0.0,162.0,1508.0,1508,0,0,1.0,0.0,1,0,1,1,5,2,2009.0,572.0,0,0,0,0,0,0,0,1,2010,RL,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,Con,Partial,large,1,0.0862453531598513,7,7,1508,1,Gd,308030,12.637952459809789
1158,1_2S_finished,50.0,6,7,1929,0.0,0.0,0.0,862.0,862.0,950,208,0,0.0,0.0,1,0,3,1,5,1,1929.0,208.0,0,0,112,0,0,0,0,7,2008,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,BuiltIn,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,1,0.15833333333333333,10,6,1158,1,TA,120000,11.695247021764184
1092,1S_1946newer,75.0,5,5,1966,0.0,609.0,0.0,483.0,1092.0,1092,0,0,0.0,0.0,1,0,3,1,6,0,1966.0,264.0,259,0,0,0,161,0,0,4,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,MnPrv,None,COD,Abnorml,small,0,0.11114503816793893,7,0,0,0,,123000,11.719939634354557
894,1S_1946newer,60.0,4,7,1960,0.0,734.0,0.0,160.0,894.0,894,0,0,1.0,0.0,1,0,2,1,5,1,1988.0,396.0,0,0,0,360,0,0,0,8,2009,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Po,Detchd,Unf,TA,TA,Y,None,GdWo,None,WD ,Normal,large,0,0.12022592791823561,6,0,0,0,,141500,11.86005499606543
864,1S_1946newer,52.16782649001993,5,8,1978,90.0,646.0,0.0,218.0,864.0,864,0,0,1.0,0.0,1,0,3,1,6,0,1978.0,336.0,0,0,0,0,0,0,0,7,2009,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,GdWo,None,WD ,Normal,small,1,0.12342857142857143,16,5,864,1,TA,136500,11.824079893607152
1728,duplex,70.0,5,5,1963,336.0,1332.0,0.0,396.0,1728.0,1728,0,0,1.0,0.0,2,0,6,2,10,0,1963.0,504.0,0,0,0,0,0,0,0,11,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,ConLI,Abnorml,large,0,0.1898901098901099,1,0,0,0,,125000,11.736069016284436
1092,2S_PUD,21.0,4,4,1972,0.0,252.0,0.0,294.0,546.0,546,546,0,0.0,0.0,1,1,3,1,5,0,1972.0,253.0,0,0,0,0,0,0,0,5,2007,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.363031914893617,3,0,0,0,,85500,11.356271654924852
1501,1S_1946newer,78.0,7,5,1999,183.0,679.0,0.0,811.0,1490.0,1501,0,0,1.0,0.0,2,0,3,1,6,0,1999.0,577.0,144,29,0,0,0,0,0,6,2009,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.14523463957426222,16,0,0,0,,204000,12.225875272826354
1445,1S_1946newer,75.0,7,5,2004,50.0,24.0,0.0,1421.0,1445.0,1445,0,0,0.0,0.0,2,0,3,1,6,0,2004.0,470.0,0,35,0,0,0,0,0,6,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.1482051282051282,16,0,0,0,,186500,12.136186518066006
825,1S_1946newer,60.0,5,7,1954,0.0,0.0,0.0,825.0,825.0,825,0,0,0.0,1.0,1,0,2,1,4,0,1954.0,350.0,0,0,0,0,0,0,0,7,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,FuseA,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.11458333333333333,6,0,0,0,,109500,11.603679828238691
1904,2S_1946newer,74.0,8,5,2005,280.0,546.0,0.0,512.0,1058.0,1058,846,0,1.0,0.0,2,1,3,1,8,1,2003.0,736.0,179,60,0,0,0,0,0,6,2006,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.09682437997620573,27,0,0,0,,275000,12.524526376648708
1418,1S_1946newer,64.80734559388762,7,5,1997,150.0,1308.0,0.0,110.0,1418.0,1418,0,0,1.0,0.0,2,0,3,1,5,1,1997.0,558.0,208,110,0,0,0,0,0,5,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.16306347746090155,16,7,1418,2,Gd,226001,12.328294703023394
1327,1S_1946newer,75.0,5,6,1959,0.0,405.0,0.0,658.0,1063.0,1327,0,0,1.0,0.0,1,0,3,1,7,0,1974.0,624.0,0,0,0,0,0,0,0,7,2007,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,1,0.17961559285327558,6,5,1327,1,Gd,150750,11.923378114589433
912,1S_1946newer,60.879853513853256,5,7,1966,0.0,216.0,435.0,261.0,912.0,912,0,0,1.0,0.0,1,0,3,1,6,0,1966.0,315.0,204,0,0,0,0,0,0,7,2007,RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,None,TA,Gd,CBlock,TA,TA,No,Rec,ALQ,GasA,Ex,Y,SBrkr,Gd,Typ,None,Detchd,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,small,0,0.11164157179581344,1,0,0,0,,129000,11.76756768334381
1266,1S_1946newer,53.0,7,5,2007,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,0.0,0.0,2,0,2,1,6,1,2007.0,388.0,100,16,0,0,0,0,0,8,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,None,None,None,New,Partial,large,0,0.34123989218328843,15,0,0,0,,185485,12.130729295226384
904,splitlevel,76.01597574260046,5,8,1970,0.0,704.0,0.0,160.0,864.0,904,0,0,0.0,0.0,1,0,3,1,5,0,1979.0,912.0,143,0,0,0,0,0,0,6,2008,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Hip,CompShg,HdBoard,HdBoard,None,TA,Gd,PConc,Gd,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,2Types,Unf,TA,TA,Y,None,MnPrv,None,WD ,Normal,large,0,0.08862745098039215,1,0,0,0,,144000,11.877568578558138
1235,1S_PUD,28.02157537178213,8,5,1980,0.0,1009.0,182.0,44.0,1235.0,1235,0,0,1.0,0.0,1,0,1,1,4,3,1980.0,484.0,133,78,0,0,0,0,0,5,2006,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,Twnhs,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.32845744680851063,8,0,0,0,,214000,12.273731294003989
1092,2S_PUD,21.0,4,5,1970,80.0,0.0,0.0,546.0,546.0,546,546,0,0.0,0.0,1,1,3,1,6,0,1970.0,286.0,0,0,0,0,0,0,0,1,2007,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.272863568215892,3,0,0,0,,75000,11.225243392518449
1395,2S_1946newer,96.40614335355684,6,6,1972,0.0,593.0,0.0,130.0,723.0,735,660,0,0.0,1.0,1,1,3,1,6,1,1972.0,497.0,294,116,0,0,0,0,0,12,2009,RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,Gd,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.056818181818181816,23,0,0,0,,162000,11.99535161421452
1088,1S_1946newer,67.0,4,6,1963,20.0,132.0,841.0,115.0,1088.0,1088,0,0,0.0,0.0,1,0,2,1,4,0,2002.0,520.0,0,0,0,0,0,0,0,6,2007,RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,TA,Gd,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,P,None,None,None,COD,Normal,large,0,0.130958112662494,7,0,0,0,,110000,11.608235644774552
1812,2S_1946newer,96.0,7,5,2004,0.0,0.0,0.0,835.0,835.0,871,941,0,0.0,0.0,2,1,3,1,8,0,2004.0,478.0,146,91,0,0,0,0,0,1,2009,RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,BuiltIn,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.08195333082423786,20,0,0,0,,193000,12.170445467887022
1081,1S_1946newer,96.3539755270668,6,6,1960,276.0,697.0,0.0,384.0,1081.0,1081,0,0,1.0,0.0,1,0,3,1,5,0,1960.0,401.0,36,82,0,0,0,0,0,6,2008,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,CarPort,Unf,TA,TA,Y,None,None,None,WD ,Normal,small,1,0.08361048805011989,6,6,1081,1,TA,148000,11.904967552746252
1304,2S_PUD,41.0,5,6,1977,0.0,0.0,0.0,264.0,264.0,616,688,0,0.0,0.0,1,1,3,1,5,1,1977.0,336.0,141,0,0,0,0,0,0,5,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,BuiltIn,RFn,TA,TA,Y,None,None,None,WD ,Normal,small,0,0.23114446529080676,3,0,0,0,,104500,11.556942350387002
1092,2S_PUD,21.0,4,5,1970,0.0,0.0,0.0,546.0,546.0,546,546,0,0.0,0.0,1,1,3,1,5,0,1970.0,0.0,0,34,0,0,0,0,0,6,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,None,None,None,None,Y,None,GdPrv,None,WD ,Normal,small,0,0.3577981651376147,3,0,0,0,,79500,11.283512300642425
1248,duplex,33.0,5,7,1920,0.0,0.0,0.0,624.0,624.0,624,624,0,0.0,0.0,2,0,2,2,8,0,1920.0,0.0,0,130,256,0,0,0,0,12,2006,RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,N,FuseA,TA,Typ,None,None,None,None,None,N,None,None,None,WD ,Normal,small,1,0.10441767068273092,12,5,1248,2,TA,93500,11.44571671527678
1364,1S_PUD,43.0,7,5,2005,240.0,659.0,0.0,705.0,1364.0,1364,0,0,1.0,0.0,2,0,2,1,6,1,2005.0,484.0,192,36,0,0,0,0,0,6,2006,RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,None,None,None,WD ,Normal,large,0,0.19342030629608623,27,0,0,0,,185850,12.1326951757254
1517,1_2S_finished,85.0,5,7,1919,0.0,0.0,0.0,793.0,793.0,997,520,0,0.0,0.0,2,0,3,1,7,0,1919.0,0.0,0,0,144,0,0,0,0,8,2007,RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasW,TA,N,FuseF,Fa,Typ,None,None,None,None,None,N,None,None,None,WD ,Normal,small,1,0.11729411764705883,5,5,1517,2,Fa,115000,11.652687407345388
